immune cell proportion	TGCA-BC-index	type	tissue
0.052344840428856	-1.20024695768314	Control	Cervical sample
0	-1.06465070553608	Breast cancer	Cervical sample
0.832149642387732	-1.53474118138145	Breast cancer	Cervical sample
0.541096865297743	-1.48450657837668	Control	Cervical sample
0.872962089374827	-1.6926081214993	Control	Cervical sample
0.477357839431264	-1.42869264982374	Control	Cervical sample
0.396560566244015	-1.24404774255171	Control	Cervical sample
0.783053959235122	-1.84393779791331	Breast cancer	Cervical sample
0.246415167158924	-1.18993095673982	Breast cancer	Cervical sample
0.239106651756826	-1.18666838594969	Control	Cervical sample
0.709494366712564	-1.38637080581221	Breast cancer	Cervical sample
0.845870301260936	-1.65011427852781	Control	Cervical sample
0.825930559286667	-1.89517591419085	Breast cancer	Cervical sample
0.0569397253818015	-0.970098676879627	Control	Cervical sample
0	-0.80735305409995	Control	Cervical sample
0.701790193814387	-1.71914188224274	Breast cancer	Cervical sample
0.876279035162668	-1.73515608093107	Control	Cervical sample
0.00438794719182029	-1.07470748072229	Breast cancer	Cervical sample
0.102143170107275	-0.906910653322823	Breast cancer	Cervical sample
0.913415731682025	-1.88732759704717	Control	Cervical sample
0.515034528331691	-1.47721077633151	Control	Cervical sample
0.107781858326549	-0.981325448438119	Breast cancer	Cervical sample
0	-0.903233144236216	Control	Cervical sample
0.0198344731099952	-0.867300781197985	Breast cancer	Cervical sample
0.54558700791916	-1.47140718552122	Control	Cervical sample
0.0723945232256232	-0.607877475436255	Breast cancer	Cervical sample
0.902536064652203	-1.7209932204172	Control	Cervical sample
0.387383656923897	-1.55282146305418	Breast cancer	Cervical sample
0.24466150841171	-1.15229905080751	Control	Cervical sample
0.75839413597244	-1.738207714221	Breast cancer	Cervical sample
0.484098885513504	-1.47102546881998	Control	Cervical sample
0.925648315514514	-1.8073144726417	Breast cancer	Cervical sample
0.827709645278481	-1.74339865677053	Breast cancer	Cervical sample
0.88984989771716	-1.93586415309505	Control	Cervical sample
0.800004823216253	-1.84734616843829	Breast cancer	Cervical sample
0.616081721122677	-1.36364534043633	Control	Cervical sample
0	-0.961603373842913	Control	Cervical sample
0.319974880199613	-1.25862741305664	Breast cancer	Cervical sample
0.556185899260977	-1.36851799174724	Breast cancer	Cervical sample
0.767252065439834	-1.57231664660161	Breast cancer	Cervical sample
0.537402389131717	-1.5972381152604	Control	Cervical sample
0.162944118912706	-1.04970693733629	Control	Cervical sample
0.658468295350099	-1.58480895309424	Breast cancer	Cervical sample
0.130382383911048	-0.917502834980149	Control	Cervical sample
0.660306825432565	-1.75356989089473	Breast cancer	Cervical sample
0.730714003847773	-1.50601791898085	Control	Cervical sample
0.737237174600749	-1.72058200758734	Breast cancer	Cervical sample
0.870296687478237	-1.61451016164175	Control	Cervical sample
0.881213060052726	-1.97015505144824	Breast cancer	Cervical sample
0.545801867801113	-1.77166640056705	Control	Cervical sample
0.617771790096082	-1.5944335141789	Breast cancer	Cervical sample
0.581811351971555	-1.67717334345251	Control	Cervical sample
0.207595416795098	-1.32528632087506	Breast cancer	Cervical sample
0.284536394217018	-1.28930789899558	Control	Cervical sample
0	-0.902727841773708	Control	Cervical sample
0.517368742176825	-1.54204086768614	Breast cancer	Cervical sample
0.755890144083255	-1.72153069212887	Control	Cervical sample
0.875015809898917	-1.82238117557821	Control	Cervical sample
0.335483829320912	-1.00639477996646	Breast cancer	Cervical sample
0.156003931646567	-0.957901342096701	Control	Cervical sample
0.425742026592327	-1.39278946643418	Breast cancer	Cervical sample
0.301221708050304	-0.897404074841378	Breast cancer	Cervical sample
0.334686180373869	-1.24818265561715	Control	Cervical sample
0.178427313102184	-1.15480983913214	Breast cancer	Cervical sample
0.226398864349364	-1.30878379445295	Control	Cervical sample
0.555772065083093	-1.81528801907178	Breast cancer	Cervical sample
0.592930809136948	-1.4775102607096	Control	Cervical sample
0.210692014584072	-1.10455902529377	Breast cancer	Cervical sample
0.672602122627413	-1.43144139858049	Control	Cervical sample
0.00398914385103435	-1.17299972580217	Breast cancer	Cervical sample
0.435958507208911	-1.37664794825072	Breast cancer	Cervical sample
0	-1.04324475608195	Control	Cervical sample
0.480813214356464	-1.57236712026746	Breast cancer	Cervical sample
0.574497723651708	-1.36439434786392	Control	Cervical sample
0.166137691228478	-1.00434922937436	Breast cancer	Cervical sample
0	-1.1846183726672	Control	Cervical sample
0	-1.19860316084492	Control	Cervical sample
0.119111036286735	-1.06825163905807	Control	Cervical sample
0.331481662378283	-1.04972371815006	Control	Cervical sample
0.0837979728598068	-1.13401013081959	Control	Cervical sample
0.473461061281189	-1.21203252520679	Control	Cervical sample
0.610077790749672	-1.31034229555697	Control	Cervical sample
0.836574366735527	-1.6923866327135	Control	Cervical sample
0.381649170665784	-1.41177536882616	Control	Cervical sample
0	-0.841507510745522	Control	Cervical sample
0.698467345982874	-1.71779685529077	Control	Cervical sample
0.218937669053575	-1.0049002219764	Control	Cervical sample
0.321764932842098	-0.989784346357123	Control	Cervical sample
0.050498504806697	-1.01819257680788	Control	Cervical sample
0.122146215872839	-1.0644005229758	Control	Cervical sample
0.669342587512095	-1.77398315923957	Control	Cervical sample
0.543497163569694	-1.33694619591503	Control	Cervical sample
0.153729253089271	-0.820761689834055	Control	Cervical sample
0.733932671868506	-1.5406295932666	Control	Cervical sample
0.382596229120949	-1.25594117206467	Control	Cervical sample
0.466542585552726	-1.26464573928237	Control	Cervical sample
0.614362964302751	-1.69044541101128	Control	Cervical sample
0.207037589420988	-0.99648114140788	Control	Cervical sample
0.611955444659465	-1.39078801413734	Control	Cervical sample
0.132853152203596	-0.694063278893332	Control	Cervical sample
0.509080406728315	-1.52833403604431	Control	Cervical sample
0.341119798028508	-1.08147271303856	Control	Cervical sample
0.501652966154795	-1.41738818959842	Control	Cervical sample
0.80579128709151	-1.73514303132265	Control	Cervical sample
0.342076935887968	-1.0856219207059	Control	Cervical sample
0.939736059402282	-1.63140902973373	Control	Cervical sample
0.768791756967148	-1.70844901091971	Control	Cervical sample
0.470349401226026	-1.27185277593764	Control	Cervical sample
0.95273343382444	-1.84523053244751	Control	Cervical sample
0.699744309027917	-1.52228090579454	Control	Cervical sample
0.504113375330071	-1.29579615700349	Breast cancer	Cervical sample
0.71259739406017	-1.61943264566694	Control	Cervical sample
0.824853863565043	-1.43977927231577	Control	Cervical sample
0.303385508555325	-1.25814135188972	Breast cancer	Cervical sample
0.647834088351504	-1.37865012981955	Control	Cervical sample
0.607859757171109	-1.24845050188987	Control	Cervical sample
0.0113031527776332	-1.13800017572678	Breast cancer	Cervical sample
0.88299291285375	-1.77744957047291	Breast cancer	Cervical sample
0.538869522135158	-1.50363616846649	Control	Cervical sample
0.617085146600898	-1.71651268783192	Breast cancer	Cervical sample
0.140321162707806	-1.3105100062924	Breast cancer	Cervical sample
0.544742852861788	-1.35435059887652	Control	Cervical sample
0.414903951478061	-1.38981410517307	Breast cancer	Cervical sample
0.834492464139714	-1.72225106132112	Control	Cervical sample
0.523337594985487	-1.29858860270767	Breast cancer	Cervical sample
0.598435229043532	-1.60066792020267	Control	Cervical sample
0.425550024774252	-1.15744397461153	Breast cancer	Cervical sample
0	-0.879968965798932	Control	Cervical sample
0.131596528262029	-1.12914377326207	Control	Cervical sample
0.690224559822997	-1.57542189257771	Breast cancer	Cervical sample
0.468437950145361	-1.29226852435857	Control	Cervical sample
0.464349293049845	-1.43218488625483	Breast cancer	Cervical sample
0.00404126061368571	-1.06508115138382	Control	Cervical sample
0.870156954098269	-1.74941487574007	Breast cancer	Cervical sample
0.513279026613523	-1.55996376765419	Control	Cervical sample
0.138072935964692	-1.0596174241052	Control	Cervical sample
0	-0.930166514052825	Control	Cervical sample
0	-1.03593823283799	Control	Cervical sample
0.386953107845676	-1.3605339805942	Control	Cervical sample
0.44382643134919	-1.47821173721911	Control	Cervical sample
0.711443822820103	-1.39595676326431	Control	Cervical sample
0.864227874047565	-1.88931628704712	Control	Cervical sample
0.938882678602922	-1.86953836435238	Control	Cervical sample
0.862992028877935	-1.61606138146933	Breast cancer	Cervical sample
0.272797018972385	-1.3826955695749	Control	Cervical sample
0.728141079266177	-1.67378508818009	Breast cancer	Cervical sample
0.729832875123837	-1.75703325727815	Control	Cervical sample
0.28860846265315	-1.09736655433412	Control	Cervical sample
0.751639388249985	-1.78525029588041	Breast cancer	Cervical sample
0.391673793598953	-1.31197031398987	Breast cancer	Cervical sample
0.314746056233205	-1.17254921741961	Breast cancer	Cervical sample
0.356661150286735	-1.29778974650551	Breast cancer	Cervical sample
0.788488584489594	-1.88565284629827	Control	Cervical sample
0.898628510937109	-1.95920957364763	Breast cancer	Cervical sample
0.811535749059186	-1.49581129564244	Breast cancer	Cervical sample
0.167802185177818	-1.37098349274801	Control	Cervical sample
0.530632514912525	-1.61840653248084	Control	Cervical sample
0.516691416671513	-1.48204459833089	Control	Cervical sample
0.391724472273736	-1.17975823122197	Breast cancer	Cervical sample
0.391293425116487	-1.54429827353772	Control	Cervical sample
0.702612004905643	-1.71600923192076	Control	Cervical sample
0.677056787335577	-1.50841969018074	Control	Cervical sample
0.476391273508559	-1.31071266114607	Breast cancer	Cervical sample
0.746229855592929	-1.59613076375717	Breast cancer	Cervical sample
0.694221655384346	-1.62459310760195	Control	Cervical sample
0.205717470768195	-1.13423380958197	Breast cancer	Cervical sample
0.684728872057595	-1.72160846964608	Control	Cervical sample
0.772414333268108	-1.73631898590014	Breast cancer	Cervical sample
0.288234523748364	-1.04185348398176	Control	Cervical sample
0.851055875129622	-1.65423057132082	Control	Cervical sample
0.275353801090225	-1.22099683212412	Control	Cervical sample
0.0714672523528818	-0.793894747204115	Breast cancer	Cervical sample
0.333206447858055	-1.19394627250314	Control	Cervical sample
0	-1.0240423431916	Control	Cervical sample
0.0379998809659373	-0.716111001261894	Control	Cervical sample
0.192833891692278	-1.05891938116192	Control	Cervical sample
0.0861746793410543	-0.933955753216563	Control	Cervical sample
0.513917307748754	-1.04837822478338	Control	Cervical sample
0.826654510729949	-1.7139692094688	Control	Cervical sample
0.798804297500523	-1.76214989985467	Control	Cervical sample
0.828827040591444	-1.82419035288866	Control	Cervical sample
0.00271753645870037	-0.818885549280873	Control	Cervical sample
0.880174203791542	-1.66880298736314	Control	Cervical sample
0.603901235827794	-1.49149729865937	Control	Cervical sample
0	-1.08056603973753	Control	Cervical sample
0.74405604109125	-1.65665628789495	Control	Cervical sample
0.71252133198685	-1.7022391714818	Control	Cervical sample
0.0605051822704465	-0.67526913415811	Control	Cervical sample
0	-0.969473296586337	Breast cancer	Cervical sample
0.841948794303649	-1.82159934947814	Breast cancer	Cervical sample
0.476371011403816	-1.47244164880063	Control	Cervical sample
0.514789589924409	-1.6661568737717	Control	Cervical sample
0.689302737983572	-1.3680054744195	Breast cancer	Cervical sample
0.519734701088412	-1.60205776141139	Breast cancer	Cervical sample
0.422319701180335	-1.32422669414823	Control	Cervical sample
0.428680407729944	-1.35776564320676	Control	Cervical sample
0.427873020401249	-1.48192115605365	Control	Cervical sample
0.0822303270504902	-1.14440566752649	Breast cancer	Cervical sample
0.854951847609479	-1.63778689351811	Control	Cervical sample
0.378005895504643	-1.34209824551151	Breast cancer	Cervical sample
0.407345730656946	-1.1979304611588	Control	Cervical sample
0.292659863279968	-1.08583196507996	Control	Cervical sample
0.648882591710635	-1.326517297121	Control	Cervical sample
0.051299529292862	-0.93457219169838	Control	Cervical sample
0.405010442527282	-1.11987073355219	Breast cancer	Cervical sample
0.366804260084147	-0.730852823355034	Control	Cervical sample
0.665503405505702	-1.53791620801704	Breast cancer	Cervical sample
0.764633833547695	-1.64800222850383	Breast cancer	Cervical sample
0.0424942010522515	-0.90049470921937	Breast cancer	Cervical sample
0.733161562929707	-1.5391372260411	Breast cancer	Cervical sample
0.688917281620067	-1.69114873739847	Breast cancer	Cervical sample
0.692627149025998	-1.41007272161997	Breast cancer	Cervical sample
0.572851158552643	-1.31881195384296	Control	Cervical sample
0.214980422977939	-1.09087582966787	Control	Cervical sample
0.675278120925954	-1.58432949410919	Control	Cervical sample
0.953863202461474	-1.5512033078547	Control	Cervical sample
0.355722735781763	-0.812276938536589	Breast cancer	Cervical sample
0.687094678822212	-1.24286556476458	Breast cancer	Cervical sample
0.429974534027786	-0.962457451424525	Breast cancer	Cervical sample
0.860593093456184	-1.51734754879642	Breast cancer	Cervical sample
0.492389900403903	-1.29022348838755	Control	Cervical sample
0.685242402913245	-1.17693762752372	Control	Cervical sample
0.566115580350743	-1.49440103622607	Breast cancer	Cervical sample
0.171769563685771	-1.4014068506688	Control	Cervical sample
0.170619018062961	-1.03333100450529	Control	Cervical sample
0.542117713298726	-1.53244363022852	Breast cancer	Cervical sample
0.32590322059156	-0.965008309230407	Breast cancer	Cervical sample
0.557528483287141	-1.23179189510934	Control	Cervical sample
0.356224861543708	-1.28409976777883	Breast cancer	Cervical sample
0.615378242622688	-1.42661578860466	Control	Cervical sample
0.554027305038164	-1.39010515797038	Control	Cervical sample
0.746528455638895	-1.24562139925711	Control	Cervical sample
0.210277186726966	-0.557928734890715	Control	Cervical sample
0.373455514967673	-1.42524002755561	Control	Cervical sample
0.398335655088793	-1.27035978893357	Breast cancer	Cervical sample
0.540730435558971	-1.54571108400949	Control	Cervical sample
0.673520827442472	-1.66679206976995	Breast cancer	Cervical sample
0.485489578291261	-1.41795796866605	Breast cancer	Cervical sample
0.717238336872288	-1.77429453041323	Breast cancer	Cervical sample
0.952620696981032	-1.94976591241056	Control	Cervical sample
0.0176796228906896	-0.680436569938675	Control	Cervical sample
0.768994587465497	-1.74093867023902	Control	Cervical sample
0.774804488236595	-1.63056558890711	Control	Cervical sample
0	-0.88459393346041	Breast cancer	Cervical sample
0.210805576936685	-1.00214067664441	Breast cancer	Cervical sample
0.52907204770194	-1.29522046106902	Breast cancer	Cervical sample
0.621297742008038	-1.57325161233629	Control	Cervical sample
0.558191197475882	-1.37157761032958	Control	Cervical sample
0.697310925814779	-1.49513331439476	Control	Cervical sample
0.202112865766946	-1.02024868346684	Breast cancer	Cervical sample
0.381363333724063	-1.36739770867679	Breast cancer	Cervical sample
0	-0.984147134505757	Control	Cervical sample
0.646781369910338	-1.55146381550013	Control	Cervical sample
0.572203342395627	-1.30196886399473	Breast cancer	Cervical sample
0.319803012544726	-1.49631462500304	Breast cancer	Cervical sample
0.661355325470411	-1.48280982634842	Control	Cervical sample
0.549424358301297	-1.34602949809179	Control	Cervical sample
0.713719780884837	-1.76458055996955	Breast cancer	Cervical sample
0.169410018821209	-1.01794217590219	Control	Cervical sample
0.3186030283758	-0.82269884952324	Control	Cervical sample
0.604879971092381	-1.70312744809836	Breast cancer	Cervical sample
0.87130932258187	-1.92742191973433	Control	Cervical sample
0.435848935237015	-1.4403400944948	Control	Cervical sample
0.430847433498366	-1.2977323005889	Breast cancer	Cervical sample
0.823021335291209	-1.7193072898129	Breast cancer	Cervical sample
0.130648157682167	-1.08676486504317	Control	Cervical sample
0.16611796296332	-0.879691952696154	Breast cancer	Cervical sample
0.26649947175324	-1.18578024547185	Control	Cervical sample
0.0495495934421853	-0.936341255220901	Breast cancer	Cervical sample
0.848369922542449	-1.6746554815202	Control	Cervical sample
0.837126775663333	-1.64857560622688	Breast cancer	Cervical sample
0.13281164750347	-0.870476710346827	Breast cancer	Cervical sample
0.870837743323232	-1.82203776175672	Control	Cervical sample
0.565731163243881	-1.16702040472327	Breast cancer	Cervical sample
0.292748777001357	-1.24858147426099	Control	Cervical sample
0.0978433293324491	-1.03316093037329	Breast cancer	Cervical sample
0.862135579955903	-1.78691452017739	Control	Cervical sample
0.453857277517203	-1.37193058504635	Control	Cervical sample
0.88146905573836	-1.98353781920885	Control	Cervical sample
0.1214086358567	-0.937889215970412	Control	Cervical sample
0.63554421308942	-1.53833441900162	Control	Cervical sample
0.927651051555334	-1.85035666205209	Control	Cervical sample
0.211985939500726	-1.26398073504607	Control	Cervical sample
0.615968982205493	-1.47902279756323	Control	Cervical sample
0.867518491682625	-1.83980413442533	Control	Cervical sample
0.941883007969483	-1.64128917448533	Control	Cervical sample
0.143777044402824	-0.692455036800728	Control	Cervical sample
0.189436630642298	-1.15260333974412	Control	Cervical sample
0.641700683736735	-1.47954509483643	Control	Cervical sample
0.674318044256365	-1.68892005788259	Control	Cervical sample
0.848860157209462	-1.73003466861218	Control	Cervical sample
0	-0.965540509781079	Control	Cervical sample
0.76921477652382	-1.66666400776977	Control	Cervical sample
0.470921553507548	-1.49066306499994	Control	Cervical sample
0.717022775118556	-1.46070555199588	Control	Cervical sample
0.630324827467617	-1.5276947257604	Control	Cervical sample
0.846986940382741	-1.79941630496074	Control	Cervical sample
0.877090340406524	-1.48331821080328	Control	Cervical sample
0.655707692187051	-1.43529337864995	Control	Cervical sample
0.531705757786659	-1.42087488875157	Control	Cervical sample
0.837956085955799	-1.73954763734871	Control	Cervical sample
0.235440681572351	-1.21058270061147	Control	Cervical sample
0.13078888081004	-0.963434337343949	Control	Cervical sample
0.530186533113941	-1.42793913551458	Control	Cervical sample
0	-0.879196783946271	Control	Cervical sample
0.0795405737677654	-0.93551662963857	Control	Cervical sample
0.362827064742886	-0.808158732076286	Control	Cervical sample
0.110987768794331	-1.08605468575763	Control	Cervical sample
0.184623569148389	-0.97340368885771	Control	Cervical sample
0.622315881331924	-1.66625830832081	Control	Cervical sample
0.275041237109184	-1.15454855703549	Control	Cervical sample
0.141821925151265	-0.97965472475638	Control	Cervical sample
0.799251936081674	-1.84698929032535	Control	Cervical sample
0.706790222989978	-1.67271821821215	Control	Cervical sample
0.821392371113444	-1.60406599069627	Control	Cervical sample
0.871343908707913	-1.97983554857219	Control	Cervical sample
0.766818540848314	-1.73847353180278	Control	Cervical sample
0.791955771536293	-1.71352585123416	Control	Cervical sample
0.899536538740693	-1.82039639392406	Control	Cervical sample
0.00666413783206746	-1.14307274652673	Control	Cervical sample
0.842272856426352	-1.6854023712243	Control	Cervical sample
0.435233002842883	-1.09203741321215	Control	Cervical sample
0.13916665499735	-1.00779579569148	Breast cancer	Cervical sample
